text,label
yaklaşık 1 haftadır kullanıyorum gayet memnunum ilerleyen zamanlar ne gösterir bilemiyorum ama böyle giderse iyi telefon. bazıları yazmış güncelleme alamıyorsunuz benim bildiğim kadarı ile piyasada bu paralara güncelleme alan bir telefon yok hangi marka olursa olsun güncelleme takıntısı olanlar almaya bilir ama telefonun kayda değer bir performansı var bu yabana atılamaz,Positive
"paint zoom-u yeni aldım, hiç abartıldığı kadar kaliteli bir ürün değil, kullanılan plastik malzeme 3. sınıf plastik yani çok uzun ömürlü bir cihaz değil, 1-2 sefer kullanıp yenisini almak gerekir , fakat fiyatıyla orantılı yani fena değil.",Negative
" Shadowdeity/ tam benim düşüncelerimi yazmışsın kutlarım seni yazdıklarına katılıyorum... Baba 2 ilk film kadar etkileyiciydi bencede, özellikle Vito Corleone nın Amerikaya gelişi, gençliğinde yaptığı yaşadığı hayat(De Niro mükemmel bir iş çıkarmış) gibi iki konunu bir arada yürümesi çok harika olmuş ve de Al Pacino içinse söylenecek bir laf kalmadı zaten... ",Positive
kullanişi çok süper herkese tavsiye ederim. . . herkez alsın               makınenın özellıklerını butun arkadaslarıma soeldm herkez cok begendı onlarda alacaklaırnı soeldıler    sızınde almanı  en ıctenlıyımle  tavsıye ederım herkze ıı aksamlar boll alısverısler bbb,Positive
"Ürün paketleme berbat , gelen ürünün ses kalitesi berbat , sol
kulaklıktan ses az geliyor tek öve bileceğim şey en azından istediğim
renk geldi onun dışında bu fiyatı hak etmeyen bir ürün kesinlikle
almanızı TAVSİYE ETMİYORUM !!!!",Negative
" Bir cümleyle özetlenebilir kötü,sıkıcı,vasat.1/10 ",Negative
kendisi hiç memnun değil.,Negative
32 li olmasi ve fiyatının uygun olması gayet makul  ,Positive
biraz önce aldım çok pişmanim wi-fi bağlantı hatası veriyor ve firma iade almıyor almayin sakın ,Negative
ürün 1 gün geç kargolandı. ama kaliteli ve güzel. hemen hemen 1 gün yetiyor. hepsiburadanın paketleme şekli zaten tartışılmaz,Positive
"kargo hızlı, ürün kalite. teşekkürler,",Positive
ürünü resim ve video yüklemek için aldım. gerçekten baya küçükmüş bir anahtardan daha küçük diyebilirim zaten anahtarlıkta kullanıyorum bundan öncekiler kayıp olduğunu böyle bir ürün tercih ettim ancak anahtarlığın kayıp olması gerekiyor cihazı kaybetmeniz için.,Positive
 ne güzel gidiyordu türk sineması! yazık oldu! ama yinede iyi filmlerin yanında her zaman kötüsü çıkar! her zaman ii olacak diye bi şey yok. tam bi hayal kırıklığı yinede! ,Negative
 ya filimin 1. yarısı gene biraz güzel 2. yarısında tamamen kopuyor filim ,Negative
 tammamen kötüydü sinema artık farklı bi yerlere geldi amerikan sinemasının popülistliğine karşı farklı yönetmenleri farklı filmlerine faszlasıyla saygı göstermeye basladık ki bu noktada cok saçma şeyler izliyoruz uzakdoğu sinemasının gereksiz örnekleri gibi bence asıl popü listlik bu ,Negative
 film bayağ güzeldi ilemenizi tavsiye ederim.kadınlar umarım bir daha düşüncelerinden kocam veya sevgilim bana elmas alsınlar diye geçirmezler.parıldayan ufacık taşlar uğruna ne kadar tane insanların öldüğünü bu film gözler önüne seriyor.ayrıca oyunculuklarda çok güzel ,Positive
 eğlenceli güzel bir film:) ,Positive
"biraz şüpheci yaklaştım ancak alıp kullandıktan sonra ne kadar iyi bir alışveriş yaptığımı anladım , gönül rahatlığıyla alabilirsiniz",Positive
ürün en kısa zamanda teslim edildi hiçbir problem olmadı siemans o gün gelip kurdu teşekkür ederiz.,Positive
muadillerine göre fiyatı uygun güzel bir ürün ,Positive
çok hızlı gönderi ve kaliteli ürün.,Positive
hpnin orjinal kartuşu zaten. tereddüt etmeden alabilirsiniz.,Positive
"hem hız hem erkek kullanmı için yeşil renk aldım. rengi çok canlı güzel bir ürün, malzeme kalitesi güzel",Positive
" ben arkadaşlara kesinlikle katılıorum. filmin ve bu serideki tüm filmlerin muhteşemliğini gayet gzl anlatmışlar , daha söze gerek yok bence. ",Positive
ama bu fiyata gayet iyi,Positive
en önemli̇si̇ i̇se kablolu kullanimi güç kaybi yaşanmamasina sebep olamaktadir,Positive
ürün düşündüğümden biraz küçük ama yinede bu fiyata uygun. birde direksiyonun takıldığı yerde plastik hatası vardı onu bıçakla alarak montajını yaptım onun dışında başka bir sorunu yok,Positive
Çaydanlık çelik diye satın aldık. Suyu fazla kaynatıyor. İkinci hafta düğmesi bozuldu. geri gönderiyoruz. umarım servisi iyidir.,Negative
1 yıldız bile çok fazla ürün  kalitesi çok kötü yazılan yazılar silinmiyor,Negative
uzun uzun yazmak anlamsız gelmeye başladı zaten dikkate almıyosunuz,Positive
Hiç bir problemle karşılaşmadık. Ücrete göre kalite çok iyiydi. Yakınlarımada tavsiye ettim. Bu fiyatlarla bu otel çok iyiydi. Sadece etstur var bu işte çok iyiydi.,Positive
kızım ve arkadaşları oyunu çok sevdi.arkadaşıyla hem güzel vakit geçiriyor hemde faydalı bir etkinlik yapıyor.bazı kartlar gerçekten onları zorluyor.çözdüğü zaman çok mutlu oluyorlar.tavsiye edilir.,Positive
 Tam anlamıyla bir film müsvettesi. filmde herkes birbirine bağırıyor kızıyor... herkes gerizekalı... izlerken birbirinize kızmayı bırakın da iş yapın diyesi geliyor insanın. arkadaşlar bundan önce izleyeceğiniz bir sürü aksiyon komedi polisiye filmleri var.... bence bıoşverin bul filmi başka bişeyler bakın kalitesi mutlaka yetersiz gelecektir... ,Negative
Ne içiyon lan sen götlek ,Negative
önceklikle hepsiburada ya teşekkürler.ürün 2 günde elime ulaştı.direk bilgisayara taktım çalıştı sorunsuz bir şekilde kullanıyorum.,Positive
 tek kelimeyle şahane bir filim ,Negative
"Fırın ilk geldiğinde sigortaları attırıyordu. Eyvallah olur böyle şeyler
dedim geri gönderdim. Değişim yapıldı fırın elime ulaştı. Bu sefer üst
tarafındaki cam kırık çıktı. Kargonun hatası olamaz çünkü kolide başka
cam parçası yok.",Negative
" jurassic park2 den sonra izlediğim en kötü filmlerden birisi değil..ama iyi bir film de değil. Sondaki sahne, sadoko'nun geldiği sahne hakikaten ürkütücüydü..ama bu japonların korkma şekli de bizimkinden farklı sanırım. Genel olarak gerilten bir şey bulamadım. Manasız bir şey... ",Negative
fiyatını hak etmiyor şarjı çok çabuk bitiyor,Negative
" Filme bugün gitme fırsatı buldum ve açıkcası beklediğimden çok daha kötü bir tablo ile karşılaştım. Usta oyuncular olmasına rağmen, filmde abartılı sahneler çok fazla kullanılmış ve bunda ısrar edilmiş. Buda bir süre sonra filmi monotonlaştırıyor ve insanın bir anda meğer, cüneyit arkın filmleri hiçte abartı değilmiş diyesi geliyor. Filmin sonu ve başının birbiri ile bağlantısı ve kaliteli oyuncu kadrosu, belkide filmde izlemlediğim en önemli artılardır... ",Negative
 hayatımda seyrettiğim en salak filmlerden biriydi 3-4 yaş grubu bile sıkılır gereksiz upuzun sahneler bir iki efekt olmasa uyunur. yani yazdığı ve okuduğu herşey gerçek olan insanlar ama filmin sonuna kadar çaresizlik içindeler çok saçma..... ,Negative
zaten marka mükemmel kokusu kalıcı ve farkediliyorsunuz kesinlikle tavsiye ediyorum. bu fiyata hiç düşünmeden alın bence ve hepsiburada aracılığıyla daha güvenli,Positive
mesafeler birbirine çok uzaktı  HAYATIMDA GİTTİĞİM EN KÖTÜ OTELDİ .ULTRA HERŞEY DAHİL DEĞİL.TAM PANSİYON BİR OTEL.VERDİĞİMİZ ÜCRETİ HAKETMİYOR.,Negative
çok hızlı kargo,Positive
 Fragmanları süperdi. Ama filmde başrolde gökyüzü ve bulutlar vardı. Tamam güzel film ama çok acemice yapılmış. Bu arada şafak:206 izmir/karşıyaka bahriyeli :D ,Negative
 belliydi böyle olacağı. Bir filmin gelmeden bu kadar abartıldığını hatırlamıyorum Filmde hakkını verdi ama. ,Negative
piyasadaki en uygun fiyat ve gayet hızlı teslimat. saat kullanışlı ve erkeklere uygun. tavsiye ederim....,Positive
çok kaliteli diyemem lakin çok kötü de değil. .en azından benim yemek seçen sevimli 9 kedim ayırt etmeden yiyor. .seviyorlar. yorumlara bakarak deneme amaçlı aldım ve bu kadarını tahmin etmemiştim. öncesinde 15 kg. luk refleks marka kuru kedi maması alıyordum ama pahalandi iyice. ..ee ev bahçeli kedi nüfusu da bol olunca hem daha hesaplı hem de sevdikleri bi mamada karar kıldım. kısır kedime ayrı kısırlaştırilmis  mama alıyorum. .,Positive
 adam sandler in kötü bi filmine rastlamadım ee zaten drew barrymore tatlı bi hatun izlenmesi gerekn güzel bi aşk öyküsü insanın içinin tuhaf olduu sahneler var gerçekten sağlam bi film ,Positive
İki yüzlü şerefsiz,Negative
aktarım hızı olsun mekanizması çalışması süper hızlı aktarım hızlı alım gerçekleştirmesi mükemmel bir şey önceki flash belleklerimde 1 dklık attığım dosyayı içine 22 sn de aldı,Positive
" Hayatımda izlediğim en berbat filmdi, sadece zaman kaybı demek yetmez...Böyle basit ve sıradan bir filmin sinemada gösterime girmesi bile beni şaşırttı. Notum 10/1....Aslında bu bile fazla.... ",Negative
arkadaslar eger bu parfumu bılıyorsanız hemen alın derım. cok ıyı fıyat. daha önceden kullanmayan arkadaslar gıdıp test etsınler hem dısarıdakı uçuk fiyatları görünce almanız gerektigini anlarsınız. teninize uyuyorsa hiçbir şüpheniz olmasın. kalıcı degil diyen arkadaslarıda cıdden anlayamadım. bence parfüm kullanmanın püf noktalarını okusunlar. bir günüçok rahat idare ediyor.,Positive
"-çanakkale'de bir mağazada 299tl fiyat verdiler, burada ki fiyat çok cazip. ",Positive
Daha önce gitmiştim zaten o yuzden tekrar tercih ettim. Genel olarak memnun kaldım tavsiyede ederim.,Positive
 Beklemediğim kadar kötü bir filmdi.Filmin kötü kısmı ise bence;bütün filmin aslında bir hayal üstüne kurulması.Bu yazıyı okuyanlara da tavsiyem oyunculara bakarak filme gitmeyin.Ama hayallerden hoşlanıyorsanız bilemem.Ama ben beğenmedim. ,Negative
" Oyunculuklar iyi, konu iyi, yönetmenlik iyi ama film beni pek tatmin etmedi... ",Negative
iğrençbu otele inanmayacaksınız m ikinci gelişim   de de gelmiştim fakat o zaman bu kadar kötü bir manzara ile karşılaşmadım bu senede sadece havası ve manzarası için geldik fakat şok oldum temizlik  yemekler berbattı insanlar bu kadar para verip o kadar da uzun bir yolculuktan sonra bu şekil ile karşılaşınca tabii ki şok oludum bu otelin en kısa zaman da kendine gelmesi ya da bir an önce kapatılması yada el değiştirmesi lazım çünkü ben ıldırı köyünü çok seviyorum özellikle havası benim için harika fatat orada fazla konaklanacak yer yok seçenek az bir daha gelirmisiniz sanmıyorum o otel adam olmadıktan sonra asla tatilim ve parama acıdım yazık,Negative
 serinin bu sonuncu filmi tek kelimeyle berbattı.garfieldin o ince zekası bu filmde yoktu . ,Negative
 bence berbat film... bu kadar vahşetin korkunçluktan ok miğde bulandırıcı olduğunu söylemek gerekir. ,Negative
kaliteli ve uygun fiyatıyla tavsiye ederim bebeğimiz erken geldiği için 0-3 aldık memnunuz,Positive
"valla arkadaşlar boyutuna bakmayın süper iş çıkartıyor. herkese tavsiye ederim.  bayanlar için kolaylık hafif, taşıması kolay, çekimiçok güzel ve en güzelide yer kaplamıyor ayrıca kablo kırılma derdi yok. teşekkürler hepsiburada.........",Positive
toplu alım olduğu için ucuza geldi...,Positive
" Jim Carrey ve Teâ Leoni nin, kimyaları tutmamış olsa da, film benim için eğlenceli, komik ve matraktı. ",Positive
görsel olarak diğer tutuculara göre çok daha iyi yer kaplamıyor ve kaba durmuyor ,Positive
" yazılan yorumlarda gardiyanların sadistliği ya da mahkumların 2. günde tepki vermeleri vs vs eleştirilmiş ama gerçek deneyde mahkumlar daha psikopat, ve bu yüzden deneyi 6. günde kesiyorlar, mahkumlardan 2 si de kafayı yemeye başladığı için 2 . günde falan serbest bırakıyorlar ve yaşanan herşey gerçek az önce verdiğim sitede resimleri ve belgeleriyle deney anlatılmış...1971 yılında gerçekleşmiş bu deney ve katılanların çoğu da şu an alanında doktora yapmış kişiler ",Positive
ürünü aldığım sabahın akşamında geldi ve gayet başarılı bir ürün ,Positive
asla alınmaması gereken gerçekten çok kötü bir ürün.raf olarak kullanmak için aldım ama elime incecik bir şey geldi. bağlantı vidaları ve aparatları berbat. yakıp ısınmak isterseniz belki iş görür.,Negative
" muhteşem kelimesi bu film için az bile, daha yeni izledim ve bu filmi bu kadar geç izlediğim için kendime kızdım,inanılmaz senaryo,olağanüstü oyunculuklar ve harika bir anlatım...bu film başyapıt kesinlikle...10/10 ",Positive
 Puanı yüksek diye indirdim ve izledim. İnsanlar hangi nedenden dolayı bu kadar yüksek puanlar vermişler anlayamadım. Sıradan ötesi bir film. 4/10 verdim... ,Negative
"ürün gerçekten çok kullanişli ve kali̇teli̇,oldkça sağlam ve gerçekten i̇ş görüyor. i̇phone 5s ci̇hazimi 3 kere tam şarj etti̇. ci̇hazin kendi̇si̇ kullandiğiniz adaptöre göre 6-10 saat ci̇varinda şarj oluyor.kesi̇nli̇kle tavsi̇ye ederi̇m..",Positive
" Hiç beğenmedim,ilk film fena degildi,güzeldi ama bu bir an önce bitsin diye dakika saydım.Tavsiye etmem,sıkıntıdan ölecektim. ",Negative
daha güzel olabilirdiöncelikle otel personellerini ve mika tur yetkilililerine tüm yardımları ve güleryüzlü oldukları için teşekkür ediyorum fakat bize bu oteli önerdikleri için mika tur müşteri temsilcilerine çok sinirlendim otelde kesinlikle güzel bir içecek bulamazsınız meyve suları boyalı kola asitsiz içkiler zaten anlatılmaz derecede kalitesiz oda temizliği üç günde bir yapılıyor sorunlara mika tur görevlilerine söylendiği takdirde müdahale ediliyor soner sarıkabadayı tarkan ve hande yenerin birer şarkılarından oluşan havuz müzikleri dinlenmeye değerdi yine mika tura şikayetimiz üzerine   hitlerinden oluşan bir şarkı listesi ile değiştirildi animasyon desen hiç yok  sabah akşam sürekli bir ördek dansı yapılıyor bir de ateş dansı yaptılar görmeye değerdi akşam  : dan sonra kına gecesi havasını andıran müziklerle insanlar sıkıntıdan oyun oynuyorlar oda temizliği çok yetersiz havuz çok iyi fakat denize gitmek isterseniz koca kayalarla ve pis bir denizle karşılaşırsınız otelin kapısında lağım koktugu için beklmeme yapamazsınız havuzun kayağına giden merdivenler pislikten yosun bağlamış havuz wcsi iğrençti gitmeden önce yapılan şikayetleri okuyp mika turu aradık kesinlikle böyle bir yer olmadığını ve karalama yapıldıgını sölediler otele gittiğimizde anladık doğru olduğunu alanya h limanı transferi   tl diyen mika tur dönüşte   tl istemesi de cabası oldu kısacası huzur evi tarzında bir yer istiyorsanız bu oteli seçebilirsiniz bu oteli önererek mika tur Türk müşterilerini kaybediyor bence bu otel ile anlaşmasını bitirmeli,Negative
 az bütce supriz sonlar.. baska ne beklersınkii şimdi nolcakk :s ,Positive
ürün elime geçeli 3 gün oldu. ürün sessiz ve gayet iyi temizliyor. yorumlara bakıp extralar çıkacak diye düşünmüştüm fakat her hangi bir extra çıkmadı. i̇lk defa kuracaklar için kurması biraz zor oluyor parça arttırabiliyorsunuz onun için türkçe kullanım klavuzu mutlaka gerekli. kovanın içini hazırladıktan sonra mutlaka içine su koymayı unutmayın üzerine basarak su devirdaimini başlatacağınız için içindeki su miktarının max seviyede olamsı gerekiyor. bunları deneyerek öğrendim siz denemeden yaparsınız :) diğer parçalar için az bir ingilizce yetiyor.,Positive
dekubaj ı şimdi kullanıyorum canavar gibi çalışıyor sıkıntı yok çok sağolun,Positive
"led ampülle efsane aydınlatıyor, hızlı kargo, güzel ürün.",Positive
arkadaslar profesyonel bi fon makinasi bir aydir kullaniyorum gayet iyi .sicakligi ve ufleme gucu iyi ve yeterli,Positive
bana gri renk geldi.hızlı kargo güzel paketlenmiş. tavsiye ederim sorunsuz,Positive
" herkesin yorumuna saygılıyım filmi dün izledim devamlı film izleyen ve kitap okuyan biri olarak filmin sadece konusunun ilgi cekici oldugunu söylemek istiyorum geri kalan hiçbirşey ne bir macera , ne dram , ne trajedi kokuyordu tam üç saat boyun salonda oturan insanların nasıl sıkıldıgını ve bunaldıgını izledim bir ara film bitmeyecekmiş gibi geldi , salondan cıkanlarda benimle aynı görüşteydi ... filmde hiç akıcılık yoktu , sıradan olaylar vardı hep ilgi ceken tek sey benjaminin yasli dogması yanlız bir çelişki taspit etti ilk doğumunda yaşlı bebek olarak dünyaya geldi sonra , gençleşti ve tekrar bebek oldu burada biraz abartmışlar hadi yaşlı dünyaya geldinde bari 1,80 boyunda bir adamı 50 cmlik bebek yapma , paramın ve vaktimin boşa gittiğini düşünüyorum... ",Negative
arkadaşlar . rahatça kurabileceğiniz ve sağlamlığı ile dikkat çekici bir ürün..çok faydalı bir ürün. hem başlığı oldukça yumuşak. ben 1.5 yıldır spor yapıyorum..spor salonundaki üründen daha iyi olduğunu rahatlıkla söyleyebilirim. karın kaslarınızı rahatlıkla çalıştırabilirsiniz ama çok tekrar tavisyemdir.,Positive
hayel kırıklığıbayram tatili için  gün leon hotel eski foça ya ailece rezervasyon yaptırdık ve parayıda banka hesaplarına peşin gönderdim ancak o bölgenin denizini soğuk olması ve  yaşında bebeğimin rahatsızlğından dolayı tatilimizi yarıda kesmek durumunda kaldık hotel işletmesiyle konuşarak tatilimizi  gün öne alma isediğimizi  gün lük oda fiyatını da iade edebilirmisiniz die sorduk kendileride kalan  gün iade ücretini bayram sonrası      tarihinde bankaya havale edileceğini söylediler hatta ertesi gün bana odayı saat  :  ye kadar çıkmamızı rica ettiler odayı hemen bayramın ilk günü başka birine vermişler bende ertesi gün anlatığımız şekilde odayı saat  :  dan önce boşalttım ancak  gün geçti halen hesabıma   tl yi göndermediler her aramamda bir sebep sunarak paranızı iade edeceğiz merak emteyin diyerek oyaladılar tüm iyi niyetime rahmen telefonlarıma bile yetkili bir kişi çıkmadı bu otele gideceklerin şimdiden düşünmelerini   tl yi bile ödemeyen kötü niyetli bir hotel olduklarını bilmelerini iserim,Negative
Tesisin bir daha personeli çok iyi karşıladı sıcakkanlılar yemek servisleri çok iyiydi ikramlar çok iyiydi genel olarak memnun kaldım bu yüzden tavsiye ederim önemli olan davranış zaten davranış kötü olsun ne kadar iyi olursa olsun iyi olmaz giderken valizimizi arabaya kadar götürdüler.,Positive
çift camda işe yaramıyor ??????,Negative
 pek fazla beğenmedim. ,Negative
ürün hızlı ve sorunsuz geldi tesekkürle hepsi burada,Positive
"2009 model toshiba laptopum için termal macun ile birlikte satın aldım. temizlik ve macun uygulamasının ardından 5 dakikada açılıp kendine gelen bilgisayarım 40 saniyede aynı işlemi yapar hale geldi. fiyat olarakta piyasaya göre uygun olması cabası. sata bağlantınız olması koşuluyla direk eski hddnizi çıkartıp bunu takıyorsunuz, herhangi bir bios yada jumper işlemi yapmanıza gerek kalmıyor. ",Positive
 bana göre cok sacma ve gereksiz bir film.tarzım değil.bunu izliyecegne sezen aksunun cd sini al onu dinle aynı olay yane. ,Negative
"fiyat hakkında hiç söylemem, ama bence resim kalitesi düşük. ",Negative
ürün anlatıldığı gibi. hızlı ve problemsiz ulaştı. fiyatı piyasaya   göre oldukça cazip,Positive
gösterişli olmayan ama şık bir şey arıyorsanız doğru bir seçim derim,Positive
 Bu kadar berbat bir film seyretmiyeli yıllar olmuştu. senenin en kötü film oscarına en büyük aday. konu yok oyunculuklar sıfır 10/1 ,Negative
makina sarj kutusuna oturmadigi icin sarj olmuyor ilk geldiginde icinde olan sarj ile tras oldum gayet iyiydi fakat suan sarj edemedigim için kullanamiyorum,Negative
-yorganınız kaliteliyse aşırı terletiyor,Negative
çok saçma birşey heveslenip aldım oglumun hiç dikkatini çekmedi.,Negative
" Reeves'ten kötü adam olamayacağı gibi, bu filmin de herşeyiyle çok kötü olduğu ve tel tel döküldüğü de ortada...(1/10) ",Negative
 arkadaslar gıtsekmı acaba dıye bana sorarsanız kesınlıkle gıtmeyın bence cok mıgde bulandırıcıydı.ayrıca hıc bı konusu yoktu. sıkıcı ve cok kanlı bı fılm.sadece vahset gormek ısteyenlere tavsıye ederım ,Negative
 film hiç güsel değil nedense niye böyle bir film çekmişler ne gerek vardı hepimiz boşuna izledik ,Negative
yani yazılacak fazla bir şey yok piyasadaki ürünlerden,Positive
şakacı zilli,Negative
ürün gayet pratik diğer kömürlü mangallara nispeten kokusuz eğer yağlı bir et vs pişirirseniz yağlar taşa damlıyor ve hafif bir dumanla karşılaşabiliyoruz. ,Positive
 bu kadar kotu oyunculuk bu kadar kotu yonetmenlikte olmazki ......... ,Negative
"daha önce kullandığım, esnemeyen ve geçme yerleri kilitli olan model bundan iyiymiş. iki harekette açıldığı için onu beğenmiyordum. daha pratik olur diye bunu aldım ama... işe yaramadı. bundan çok sayıda aldım. hepsini de yapıştırdım. yazık oldu.",Negative
tek kelimeyle çok iyi ürün biraz daha pahalı tabiki.,Positive
ürün için fiyatına göre güzel diyebilirim. kızım rahatlıkla gezebiliyor. tekerleklerin kolay dönebiliyor olması halı üzerinde rahat hareket olanağı sağlıyor. zaten şurada bineceği bi kaç ay çok da para vermeye gerek yok. memnunuz...,Positive
"Ürün yapısı gereği geç ısınıyor, alırken göz önünde bulundurun. Benim 1 yıl olmadan döküm denen plaka soyulup dökülmeye başladı. İstediğim verimi alamadığım gibi servise göndermekle uğraşacağım.",Negative
"düzleştirici her tutamı 2-3 kere yapınca güzel düzleştiriyor. kalıcı da oluyor. fakat çok parlak ve ipeksi değil, bildiğimiz düzleştirilmiş saç gibi, mucizeler beklemeye gerek yok. i̇şini yapıyor. alacaklara öneririm. çok çabuk ısınması avantaj bence.",Positive
 Böyle film olurmu ya.5 kişi bir evde bağırıyor.Gölge falan gözüküyor yazıklar olsun 10/-1110 ,Negative
bu ürünü oğlum için aldım kullamdığı bu üründen memnun olduğunu ve istediklerini rahatça yapabildiğini ve wifi üzerinden internete rahat bağlandığını söylüyor.,Positive
aydınlatması çok iyi 3 ledli power ledlerle kıyaslandığında bu ürün çok daha güzel.,Positive
genel olarak gönül rahatlığıyla kullanabileceğiniz bir buzdolabı. tavsiye ederim.,Positive
1- ekran: çözünürlüluk ve genişlik 10 numara,Positive
"ürünü 1 aydir kullaniyorum. gercekten üst düzey bi̇r ci̇haz. kamera, i̇şlemci̇,hiz kali̇te güzel. şarji 1,5 gün gi̇di̇yor. oda normal kullanim. snap drgon 820 yeterde artar bi̇le almak i̇çi̇n. kilif falan sikintisi var ki̇ onuda yurt dişindan i̇stedi̇m. fi̇yat performans 10/10. ",Positive
fiyasko rezalet otele geldim ilk gün casinodan   dolar kazandım akşam night clupten aldıgım bayanla geldiğimde benden   dolar istendi extra bağırdım ve parayı verdim ertesi günü beni otelde istemediklerini söylediler tavsiye etmem,Negative
ürün orjinal ve hızlı şekilde geldi. note 4 beklenen kalitede. ,Positive
 bu film 4 5 tane yorum yazdım sakın izlemeyin diye ama bir türlü beyazperde yayınlamadı nedense.. birkez daha ssöylüyorum sakın ama sakın film zevkinizi berbat etmeyin.. ,Negative
bence yetersizotelin odalaları güzel ama yatakları küçük acık büfe ama sadece  cesit yemek cıkıyor salata isterseniz bol bol yiyebilirsiniz kahvaltı menüsü cok zayıf bence hegün aynı sey cıkıyor  ve hafuzu cok kücük en önemliside hersey dahil konsepti sadece  :    :  arası gecerli ve hersey bardakla veriliyor    :(,Negative
 filmi az önce izledim gerçekten güzel bir film..izlemediyseniz muhakkak izleyin derim.. ,Positive
öncelikle hızlı kargo için tebrikler. ürün öyle bir paketlenmiş ki top atsan bişey olmaz :) koku için zaten fazla söze gerek yok klas vakko kokusu. teşekkürler hb,Positive
hangi çağda yaşıyoruz ya fm radyo (internetsiz radyo) olmayan telefon olmaz olsun.,Negative
ürün çok çok ince sanki yağmurluk gibi baharlık olabilir,Negative
" Yorumuma bir iki şey daha eklemek istiyorum.Deniz’in annesinin oyunculuğu gerçekten kötüydü,iyi ki rolü kısa tutulmuş.Film güzel ama tüm yorumları peşpeşe okuyan birisi yılın başyapıtıyla karşılaşacağını filan düşünüyor.Bizim bu filmi bu kadar çok beğenmemizin sebebi,bu tip Türk filmlerinin az yapılıyor olması ve hatta vizyona girmiş bir Türk filmi duyduğumuzda aklımıza hemen,daha önce çekilmiş ve gişe yapmış sözde komedi filmlerinin gelmesi.Yani bu film aslında bir son nokta değil , bir başlangıç olmalı.Her Türk filmi en az bu seviyede olmalı (çünkü içinde bizim kültürümüzden olmayan hiçbirşey yok)ve daha üstünde ne yapılmalı diye düşünülmeli. ",Positive
vasatodalar nuh nebi zamanından kalma anahtarla giriliyor halbuki anahtarada gerek yok omuz atsan gayet rahat girebilirsin otel sahiplerinin çamaşır suyunun icadından haberi yok lavabo tortu içinde banyo pis su birikiyor bir kez banyo yaptım yan oda duş alınca sizin suyunuz kesiliyor odanız kesinlikle temizlenmiyor yalandan yatak düzeltiyorlar garsonlar çevrede oturanlardan toplama kat görevlileride aynı şekilde çaylar tl Türk kahveleri  tl ve sizden içtiğiniz anda parasını alıyorlar şikayetlerinizi söylediğinizde esniyorlar  gün boyunca aynı şarkıları çaldılar tek güzel tarafı yemekler harikaydı o aşçılar o otele yakışmıyor bi daha çok zor giderim,Negative
toplam 11 adet aldım parasına göre çok iyi bir telefon,Positive
bütçesi çok uygun olmayan için en ideal telefon ,Positive
"ürün çok kısa sürede elime ulaştı, hiçbir hatası yok, şuanda kullanıyorum. hem satıcıdan hem üründen çok memnun kaldım. teşekkürler hepsiburada.com :)",Positive
ürün gerçekten çok estetik duruyor elde. ancak kargo 1.5 gün gecikti. ,Positive
" adı üstünde korkunç bir film olmuş, serinin devam etmeyecek olması beni teselli eden tek şey. ",Negative
"bu kalemi geçen yıl almıştım.bir öğrenci olarak kalem her gün tam 10 saat boyunca elimde çeşitli karalamalar yaptı, yazılar yazdı.harika bir kalem.normal bir uçlu kalem bana sadece 1 dönem dayanabiliyor.bu kalem bana mısın demedi.en baştan faber- castell 1347 (0,7 mm) grip versatil kalemi almayı düşündüm.sonra bu kalemi aldım. iyikide aldım.  2. senem ama hala taş gibi..",Positive
taşlar resimdeki gibi canlı değil aklınızda bulunsun. hızlı teslimat oldu,Negative
" Acıkcası ben beğenmedim,oyunculuk acısından kötü kayda değer bi film değer filmin konusuda sacma acıkcası midem bulandı bazı sahnelerden iğrenc ötesi:))) ",Negative
Çevremde çok pezevenk var ,Negative
"eee %100 japon malı olunca en öndedirir japonlar işlerini iyi biliyor 1. sınıf hizmet, 1. sınıf kalite , e yaptıkları işede değer verenler...",Positive
Telefonom iphone 4 ev şarzının orjinalinden farkı yok aynı sürede şarz ediyor şarzdayken dokunmatiğinde sıkıntı olmuyor ama araç şarzı düzgün çalışmıyor anlık olarak akım gelip gidiyor,Negative
süper hızlı ama ellerinde ürün yok.i̇ki gündür sipariş hazırlanıyor diyorlar.,Negative
İsterse halıyı kaldıracak kuvvetli olsun -ki değil- bu gürültü çekilmez. Gördüğüm en sesli süpürge sanırım.,Negative
diğer siteler ve teknoloji mağazalarında bu kadar ucuz bulmanız imkansız. herkese tavsiye ederim. hepsi burada sistemli bir alışveriş sitesi.ürün zten gercekten süper güzel bir hediye,Positive
güzelce keserseniz yumuşak olduğu için tabanda düz duruyor katlanma olmuyor.,Positive
"3. windows ta uygulama yok diyenler, ısırılmış elma logosuna servet ödeyip whatsapp, facebook ve instagram gibi uygulamalardan başkasını kullanmayan  hava atan tiplerdir.",Positive
"xiaomi türkiye piyasasına yeni olarak tabir edilebilecek bir süre önce girdi. ülkemizde tanınmayan bir marka ancak sağlam adımlarla ilerliyor. bu gün ürünümü teslim aldım ve müzik keyfine diyebilecek hiçbir şey bulamıyorum. tavsiye ediyorum,başarılı ürün. ",Positive
 Harry Potter Maalesef Hayal Kırıklığı Mutlu sonla bitireceğiz diye batırmışlar güzelim efsaneyi çok yazık etmişler. Daha güzel ve titizlikle hazırlanmış bi son beklerdim.. ,Negative
